,Song,Artist,Label,YouTube_URL,tempo,beats,rmse,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast,zero_crossing_rate,chroma_stft_0,chroma_stft_1,chroma_stft_2,chroma_stft_3,chroma_stft_4,chroma_stft_5,chroma_stft_6,chroma_stft_7,chroma_stft_8,chroma_stft_9,chroma_stft_10,chroma_stft_11,chroma_cqt_0,chroma_cqt_1,chroma_cqt_2,chroma_cqt_3,chroma_cqt_4,chroma_cqt_5,chroma_cqt_6,chroma_cqt_7,chroma_cqt_8,chroma_cqt_9,chroma_cqt_10,chroma_cqt_11,chroma_cens_0,chroma_cens_1,chroma_cens_2,chroma_cens_3,chroma_cens_4,chroma_cens_5,chroma_cens_6,chroma_cens_7,chroma_cens_8,chroma_cens_9,chroma_cens_10,chroma_cens_11,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_mean,mfcc_mean,spectral_contrast_mean,chroma_cens_mean,chroma_cqt_mean,chroma_stft_mean
533,Prayer In C,Lillywood & Robin Schulz,1,https://www.youtube.com/watch?v=fiore9Z5iUg,123.046875,"[ 52  73  94 115 136 156 178 199 220 240 262 283 303 324 345 366 387 408
 429 450 471 492 513 534 555 576 597 618 639 660 681 702 723 744 765 786
 807]",0.26274332,2541.021603499901,2625.7744798661274,5411.72860625725,"[25.02428895 16.327453   20.11141077 21.0130058  22.09646758 22.56785033
 50.43080123]",0.0912927331061485,0.49258542,0.39572996,0.4719163,0.386462,0.37194818,0.40766656,0.3523486,0.4368666,0.428651,0.49915022,0.38342932,0.40568924,0.49151435,0.31802055,0.5336191,0.39621022,0.48033363,0.60931355,0.6127393,0.5894415,0.41051564,0.5731187,0.38708526,0.37066308,0.26576653,0.15053152,0.2955844,0.2019064,0.21137965,0.33874157,0.31760296,0.30858213,0.2016826,0.30556485,0.18834402,0.19003776,25.024288954192645,16.327453001985276,20.111410766604585,21.01300579764,22.0964675848181,22.56785033352778,50.43080122793428,-85.19862,77.38265,14.995625,26.818686,11.277219,8.384408,6.3199224,11.588487,-0.7323344,5.176998,-5.495727,5.7164764,-6.282718,4.8269343,1.0510807,-0.9688454,-5.961087,1.5348079,-5.2194963,1.5139723,0.0935414081424041,0.0842216334642502,-0.0225247171126186,-0.0255514635302544,-0.0140580061234264,0.0215048486909239,0.022855617255213134,3.336421945,25.36732538095752,0.24797703250000003,0.48104790666666664,0.4193702833333334
534,Better Man,Little Big Town,1,https://www.youtube.com/watch?v=ph9NQ8ASmX4,143.5546875,"[ 31  49  67  85 103 121 139 157 175 193 211 228 247 264 282 300 318 336
 354 372 390 408 426 444 462 479 498 516 534 552 570 588 605 623 641 659
 677 695 713 731 749 767 785 803 821]",0.053503376,2089.5490282011447,2425.5488273273218,4533.863380945476,"[19.57630462 18.91240773 20.91807088 19.35731832 19.09375909 18.25555557
 45.80906212]",0.072415168213457,0.35898972,0.18907781,0.22176297,0.14869612,0.2131841,0.30466527,0.21906264,0.31075087,0.27033335,0.39702988,0.45531705,0.30702317,0.49143177,0.33201283,0.3942408,0.2576797,0.3316732,0.44943064,0.27283072,0.40405577,0.33549365,0.48819613,0.68864256,0.32253414,0.33190516,0.18621394,0.24430642,0.11026006,0.16727158,0.3066113,0.12485996,0.2323419,0.17635234,0.32075432,0.46458548,0.19888921,19.576304620425336,18.912407725230292,20.91807087584188,19.35731832372681,19.09375909386205,18.255555568392165,45.80906212421224,-217.52495,95.41279,10.374022,36.697556,4.2319717,4.192745,-1.512755,1.9711807,-1.2674425,-0.15583989,-7.847247,-0.21198806,-4.765599,0.5086867,-6.528773,-3.5360544,-3.0322235,-5.225859,-6.973226,0.13083565,-0.0295335826259354,0.1529012546311794,-0.0619439539573049,-0.0647281001758463,0.0352253338083278,-0.014406015411756,0.002919156044777432,-5.253108479999999,23.131782618812966,0.23869597249999996,0.39735182583333334,0.28299107916666666
535,Truth Hurts,Lizzo,1,https://www.youtube.com/watch?v=P00HMxdsVZI,161.4990234375,"[ 16  33  49  65  82  98 115 131 148 164 180 196 213 229 245 262 278 294
 311 327 344 360 376 393 409 425 442 458 474 490 507 523 540 556 573 589
 606 622 638 654 670 687 703 720 737 753 769 785 802]",0.2469778,2276.836520811677,2583.964779085006,5265.380264600855,"[23.13148003 15.48572269 18.6645159  19.63034067 19.65248113 17.85509005
 49.181046  ]",0.0599758918213457,0.47078738,0.3929248,0.4203761,0.4582895,0.563993,0.40760747,0.3156436,0.4453055,0.44508868,0.4408645,0.42321983,0.48570338,0.7998682,0.6801585,0.3888446,0.3293732,0.39354098,0.28115213,0.20697165,0.2569281,0.25172874,0.4772454,0.31235942,0.29284015,0.51588875,0.44637877,0.2437774,0.19454624,0.2595296,0.14331158,0.061368022,0.14503482,0.12519546,0.30516338,0.19694103,0.16149287,23.13148002942929,15.48572268686612,18.664515901257563,19.630340667088856,19.652481125308437,17.855090054880268,49.18104600264062,-76.18306,88.99842,12.304597,15.582405,0.30641246,15.283539,-5.107871,16.412605,-2.4358459,7.791311,0.14015491,3.5923383,1.6011475,5.3263416,0.9499792,3.8281817,5.426254,5.8527417,-0.47395682,6.9609036,0.038224032597811,0.0747443291286023,-0.1322546157161565,0.1360519352210188,0.0448416548419546,0.0555644714799677,0.036195301258866316,5.3078299125,23.371525209638737,0.2332189935,0.3892509225,0.4391503116666666
536,Good As Hell,Lizzo,1,https://www.youtube.com/watch?v=SmbmeOgWsqE,95.703125,"[ 10  36  64  90 118 144 171 198 225 252 278 305 332 359 389 421 453 480
 508 534 561 588 615 642 669 696 723 750 776 803 830]",0.295623,2637.5806934154903,2510.287184119872,5521.930144059962,"[19.00034659 17.46572745 19.97928678 21.13677562 20.85009308 19.79227087
 48.70320407]",0.1133741480568445,0.5443926,0.2593707,0.26444727,0.44370538,0.3934087,0.470254,0.3371843,0.45871744,0.33807653,0.2867554,0.3069532,0.30150843,0.48689798,0.24151354,0.26018587,0.44093668,0.36484927,0.6342718,0.30139592,0.5504272,0.4041802,0.25832236,0.27292183,0.22559652,0.3320692,0.11443258,0.14689562,0.3078393,0.23764291,0.4276025,0.17679034,0.38022983,0.2589459,0.15078555,0.162676,0.09810075,19.00034659089868,17.465727447845637,19.979286782554414,21.13677562104205,20.850093079029936,19.79227086515806,48.70320406534505,-13.354401,68.89016,-21.72255,4.0381694,-10.109436,4.497629,-7.2539372,2.0055432,-8.938356,0.63986796,-2.876932,4.8968067,1.2187232,2.19225,-1.8049722,-1.3829315,1.6087227,4.50201,2.039613,13.15463,-0.0706755036196634,0.1768564490197544,0.0184076190245467,0.1042128204651124,-0.0137463733164942,-0.0009936605971263,0.035676891829354934,2.1120304630000004,23.846814921696257,0.23283420666666665,0.37012493083333325,0.36706449583333334
537,About Damn Time,Lizzo,0,https://www.youtube.com/watch?v=IXXxciRUMzE,151.99908088235293,"[ 58  77  94 111 129 146 163 180 197 214 232 250 268 285 302 319 337 354
 371 387 404 422 441 457 474 489 504 521 538 555 572 589 607 625 642 660
 678 692 710 728 745 762 779 796 813 831]",0.017616604,1881.2194290353573,2273.029330474443,4123.77077177893,"[22.05843976 12.46048535 14.47197994 14.71869609 16.03345563 17.21743929
 46.76313182]",0.0689314910817865,0.6139464,0.62759244,0.55927706,0.56788325,0.56492203,0.52626085,0.50103706,0.56029075,0.54686177,0.520156,0.547855,0.6164427,0.7694421,0.7749607,0.70884377,0.68784165,0.66722816,0.57670397,0.5600485,0.6112544,0.62201875,0.592768,0.6165403,0.61536163,0.33979082,0.3528128,0.31386015,0.28849748,0.2825642,0.24490972,0.22967999,0.26791972,0.26572487,0.24175061,0.25519717,0.24852821,22.05843975503845,12.46048535274462,14.471979937425145,14.718696085643598,16.03345563048238,17.21743929255742,46.7631318215194,-401.63318,84.562355,13.524806,17.37971,7.2631645,4.405093,-0.2161953,0.17180645,-1.3341886,-0.84256953,-2.7804055,-1.3046418,-4.219956,-3.7999482,-3.9126673,-4.531228,-3.0785584,-2.0172687,-2.3829973,-1.7087876,-0.0056115522538371,0.0121886357581251,0.0028545381004319,0.0227249703378675,0.0105932932542238,0.0004947309978112,0.007207436032437065,-15.322782863999999,20.53194683934443,0.27760297833333336,0.6502509941666667,0.5627104425000001
538,Someday At Christmas,Lizzo,1,https://www.youtube.com/watch?v=oA3WNLn6RVw,95.703125,"[  7  35  62  87 116 143 170 197 224 250 278 304 331 358 386 412 439 465
 493 520 547 574 601 627 654 681 708 734 762 788 816]",0.037991576,2003.5670324332648,2347.616576572937,4178.977707865067,"[19.89012303 17.82431634 20.33367342 19.66110959 19.34533741 18.78094058
 46.65362884]",0.0849286497607308,0.35013908,0.36033955,0.38845488,0.35770315,0.4399907,0.2882589,0.2838074,0.30372524,0.35134912,0.42866698,0.39129406,0.41680196,0.48208705,0.46640864,0.50031143,0.39189857,0.5537582,0.35343108,0.37680218,0.44983742,0.4370106,0.5565991,0.40148288,0.5674575,0.2623892,0.24941036,0.266396,0.19989559,0.33084214,0.18187614,0.21036644,0.2516414,0.22614431,0.3082558,0.20597602,0.332962,19.89012302871165,17.82431634210524,20.33367342499736,19.661109586054916,19.345337407326348,18.78094058038309,46.65362884117761,-259.69003,105.48269,2.962962,12.580973,6.0049744,9.303217,0.4872721,12.871804,-2.952982,11.770267,2.015277,0.8145273,3.4655883,5.132366,-1.9746237,-1.2782661,-4.5169735,-0.021191448,-3.9596581,1.4629322,0.1163391849699538,-0.0510536932213559,0.0243649085542821,0.0413482577708525,-0.0026762808431321,-0.0126048002876622,0.019286262823823033,-5.001943727399999,23.212732744393744,0.2521796166666667,0.4614237208333332,0.363377585
539,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,1,https://www.youtube.com/watch?v=Kb24RrHIbFk,99.38401442307692,"[ 10  36  61  88 114 140 166 192 218 244 269 295 321 346 372 398 423 450
 476 501 527 552 579 604 629 655 681 707 733 759 784 811]",0.095044695,1635.2648963294998,1997.4533663924456,3142.3738059200987,"[26.01688356 18.01575896 20.76706226 20.71421331 22.30200923 23.57634932
 53.0057182 ]",0.0759243356656032,0.3345769,0.18809535,0.19186932,0.24559179,0.29460102,0.50776756,0.23794773,0.3216639,0.41327444,0.30933934,0.5093224,0.2867411,0.5569559,0.42632434,0.22475587,0.36559048,0.23837397,0.664704,0.1953146,0.28980973,0.66662115,0.22557847,0.54284465,0.21963784,0.3554808,0.24352445,0.10059595,0.20361902,0.11364749,0.42560357,0.056682665,0.14955704,0.43499815,0.08768769,0.34805712,0.08517399,26.016883561792238,18.01575895850648,20.767062262226887,20.71421331272729,22.30200922569178,23.57634932256148,53.00571819998242,-173.5781,131.27736,1.1172884,4.068965,5.793627,8.662439,-6.87339,8.176862,-17.137745,3.939844,-0.1867217,-2.5517476,-12.355943,-2.0608373,-5.0331035,-3.8283179,-3.490458,-3.3252113,-7.243643,-2.7556908,-0.2453907640491018,0.1340855281116595,-0.1001259562507566,0.1115842341194728,-0.0280748643166592,-0.0325386036295992,-0.02674340433583075,-3.8692261850000014,26.34257069192694,0.2170523279166667,0.38470925,0.32006590416666664
540,Yellow Flicker Beat,Lorde,1,https://www.youtube.com/watch?v=3PdILZ_1P74,95.703125,"[ 31  55  80 104 134 162 190 218 247 275 303 329 357 384 412 438 463 493
 520 548 575 602 629 656 683 704 725 751 777]",0.036517303,1926.978351752395,2329.0032556911315,4026.484159748405,"[22.28717138 21.46124647 23.42645077 20.24328025 19.44627093 18.19410247
 46.52344085]",0.0672848163790603,0.12783794,0.1573606,0.2074498,0.3033243,0.14509304,0.09056419,0.13175575,0.26813713,0.5777063,0.41353327,0.22918977,0.19518833,0.14442307,0.20000136,0.19984415,0.35358548,0.12178018,0.12145703,0.1531043,0.30266094,0.716908,0.2605887,0.23647225,0.21498428,0.063285105,0.13062052,0.15140338,0.27718735,0.06085344,0.05083109,0.08105896,0.29645947,0.56953245,0.25040525,0.15982224,0.12909609,22.28717137935627,21.46124647186572,23.426450771021084,20.243280250069606,19.446270932849615,18.194102471713165,46.52344085219008,-315.36685,101.01225,25.77271,14.848592,-10.510065,13.03423,-9.761231,-6.0080886,-16.792566,-2.8810785,-11.512689,-10.358561,-4.869012,-6.5232377,-9.121005,-1.3318216,-7.147696,-4.792959,-11.672715,-3.5349512,-0.2201734009990552,-0.0845124338916723,0.1038844056001789,0.1818542728252414,-0.0773881437616524,-0.0336970665131256,-0.02167206112334753,-13.875837230000002,24.51170901843793,0.18504627875000002,0.25215081166666664,0.23726170166666669
541,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,1,https://www.youtube.com/watch?v=wJvppSr8BN4,117.45383522727272,"[ 12  34  55  77  99 122 145 165 186 208 230 251 270 290 310 331 354 376
 397 418 440 463 484 506 528 550 575 600 619 643 667 689 717 737 756 775]",0.102630936,2452.250284854209,2421.572804589069,4901.713940826204,"[21.19219935 18.74364405 23.12662893 22.21413788 20.67380075 21.29112065
 48.58782307]",0.1172112909657772,0.24324752,0.2970939,0.39605567,0.2651459,0.3397824,0.2507977,0.35782054,0.25253093,0.23536171,0.32494554,0.28440082,0.40622526,0.27387866,0.35851052,0.55377805,0.2947199,0.41473746,0.2598969,0.406574,0.3399015,0.27973,0.4083263,0.29019046,0.47408772,0.1680635,0.25065053,0.4033124,0.19451348,0.29257074,0.15160401,0.3043589,0.19695273,0.1735239,0.29609063,0.18876882,0.3318138,21.19219935499056,18.743644054451984,23.126628934255063,22.21413788327606,20.67380075087764,21.291120652727237,48.58782307247465,-162.2149,74.75373,-10.722467,11.93178,2.1133013,-1.8930182,-10.331212,0.54143465,-8.080479,-1.3001151,-8.244555,-2.3193765,-3.4113677,0.048062284,-3.8297958,-4.361691,-6.5063205,2.2417433,-6.7730784,1.7402632,0.1544795068717076,-0.0687290719788766,0.0080017042108603,-0.0743891562706858,-0.0184745053295524,-0.0107695961675202,-0.0016468531106778482,-6.8309030733,25.11847924329331,0.24601862,0.36286095583333333,0.30445065749999994
542,Echame La Culpa,Luis Fonsi & Demi Lovato,1,https://www.youtube.com/watch?v=TyHvyGVs42U,129.19921875,"[ 15  35  54  75  96 116 136 157 176 197 217 237 258 277 298 318 338 358
 377 394 412 432 452 473 493 513 533 553 573 593 614 635 655 674 694 714
 735 755 775 798 822]",0.23393562,3096.3308022890355,2935.602536754417,6719.196222221215,"[19.88448337 16.16547446 20.39184975 20.3734394  20.24015148 19.68930426
 47.12449977]",0.11492735825116,0.40646374,0.30708224,0.33051208,0.3057728,0.41285664,0.38115427,0.32857713,0.465083,0.35842916,0.37113965,0.2971466,0.36891145,0.6310925,0.5782705,0.5538311,0.53634983,0.57367086,0.5668991,0.49549627,0.5606834,0.4484019,0.464012,0.33472055,0.3649703,0.35988212,0.30224457,0.2927061,0.2620437,0.29356486,0.2782235,0.25138918,0.29404366,0.21951415,0.23175697,0.14804076,0.16151588,19.88448336742962,16.165474457125843,20.391849753665475,20.37343940334024,20.24015147512075,19.68930426160649,47.12449977424482,-58.59539,53.4569,9.257834,12.106143,5.2694144,8.718262,-3.691587,2.0517123,-1.095179,10.49999,-2.726314,4.0544105,-2.449639,1.0213143,-4.053066,3.6785946,2.090588,8.804052,4.028104,6.535018,0.0301703313975783,0.0462779293765306,-0.0207617147166604,0.0526342531925459,0.0077934457602663,0.0132830848789335,0.021566221648199036,2.948058104999999,23.409886070361893,0.2579104541666667,0.5090331925000001,0.3610940633333333
543,Light It Up,Luke Bryan,1,https://www.youtube.com/watch?v=3yyZ0UOZgcQ,129.19921875,"[ 14  34  54  73  93 113 133 153 173 192 212 232 252 272 292 312 331 351
 371 391 411 431 451 471 490 510 530 550 570 590 611 633 655 677 698 718
 738 759 779 799 819 839]",0.12324131,2252.055571455513,2367.274878334651,4652.920510984629,"[17.93404656 16.53868995 19.07440573 19.13125291 19.38060101 19.32803648
 48.05846466]",0.1069500208454176,0.3045394,0.4257878,0.3921409,0.3060508,0.3931431,0.33844545,0.42624214,0.2586413,0.335494,0.4937075,0.3309387,0.40307668,0.4606915,0.6097955,0.6141191,0.37375677,0.47306988,0.42064795,0.5929373,0.4245086,0.4877574,0.67230976,0.42839357,0.5116857,0.22557217,0.33870292,0.32969928,0.1748544,0.24863186,0.21182537,0.31849554,0.21775213,0.25778016,0.3862792,0.21688135,0.26466557,17.934046563169186,16.53868995228785,19.07440573098995,19.131252906967227,19.38060100894656,19.32803647835297,48.05846465781814,-100.82626,96.02331,-8.660665,22.159685,12.012052,2.5874958,-11.551571,14.470097,-8.334395,-3.1270313,4.1941843,-4.308623,-4.9621344,-1.1095608,-2.5917559,-2.4201949,-4.9289694,1.626266,-9.011112,-2.4727426,0.0831861727653544,-0.0603660949972051,-0.0711958500191466,-0.045349628051955,-0.0095784789878201,0.0129579028361552,-0.015057662742436204,-0.5615962600000008,22.777928185504553,0.26592832916666664,0.5058060858333333,0.36735064749999996
544,Strip It Down,Luke Bryan,1,https://www.youtube.com/watch?v=G2BWyY4B36Y,92.28515625,"[110 138 166 194 222 250 278 306 335 363 390 414 438 465 493 522 550 578
 606 634 662 690]",0.06003637,1513.576536796899,1991.9991489437648,3339.070373676769,"[19.20150063 16.31550282 20.45892906 20.43471219 19.47106525 19.17224126
 47.98357303]",0.0534175155887471,0.38519022,0.44019872,0.31555262,0.28990617,0.45228425,0.26509705,0.3038694,0.2512329,0.40976688,0.61467373,0.47645348,0.45099577,0.31254697,0.37259176,0.4312655,0.31098586,0.43139434,0.3217542,0.36981753,0.31346107,0.36140034,0.6727831,0.41431355,0.6385213,0.14485386,0.23294,0.25538316,0.15679963,0.28604358,0.15969105,0.22383185,0.15448324,0.19587141,0.4815831,0.23334803,0.39985454,19.201500626209192,16.31550282101295,20.458929063484188,20.434712194156774,19.47106524553565,19.17224125737803,47.98357303371728,-259.6499,118.47716,10.851358,43.00095,8.9595,16.293888,-0.45553532,12.159381,-2.8135128,0.6999193,0.91239583,-0.89739645,-1.3343138,1.9732485,-1.3877482,1.2701943,-4.0132637,-1.1008117,-1.0644038,1.3175431,0.1734381838132682,-0.0947352018259661,-0.0434821353352299,-0.0268763016213571,-0.0283820708822805,0.0126272662901459,-0.0012350432602365841,-2.840067387,23.29107489164201,0.24372362083333332,0.4125696266666667,0.38793509916666674
545,I See You,Luke Bryan,1,https://www.youtube.com/watch?v=lLmNaCgjkYQ,129.19921875,"[ 16  36  56  75  96 115 135 155 176 195 215 236 256 276 295 315 335 355
 375 394 415 434 455 474 493 514 534 554 574 593 613 633 653 673 693 712
 732 752 773 795 817 839]",0.20031598,2573.091445305108,2619.211344979427,5506.392264310833,"[17.69335982 15.70579449 18.12288281 19.0579172  18.79883901 19.49617331
 46.78370645]",0.1252792606220997,0.33631593,0.5197881,0.33008426,0.3655972,0.2998558,0.43429774,0.5047069,0.43022096,0.5005847,0.36700362,0.3848101,0.28161937,0.31534168,0.5925556,0.3081493,0.42461035,0.2694685,0.3148786,0.54741496,0.3331783,0.42852026,0.28601307,0.3758828,0.39683548,0.18905063,0.4050058,0.17823374,0.25102386,0.12566836,0.19301134,0.37248185,0.221424,0.29456228,0.16927686,0.25106308,0.23064555,17.693359816459292,15.70579448918632,18.12288281078565,19.05791719549561,18.798839011945223,19.49617331448497,46.78370645106767,-40.432407,82.076805,6.281139,30.806519,7.1308045,2.9201248,-1.5704299,13.262175,-6.2098594,3.9034915,6.0207334,-2.2371757,-1.3871267,4.0050354,-5.3388095,-1.0639526,-3.5025396,-0.073487796,-5.4663653,1.0401243,-0.1069543544528155,-0.1409237430059662,-0.0080514415426577,-0.06307775635497,0.0124755124494967,0.0119937618472127,-0.04908967017661667,4.5082399202,22.236953298489247,0.24012061250000002,0.3827374083333334,0.39624039
546,Home Alone Tonight,Luke Bryan Featuring Karen Fairchild,1,https://www.youtube.com/watch?v=ezJBgc_1NNw,107.666015625,"[  3  25  49  72  97 121 145 168 192 216 240 264 287 311 336 359 384 408
 438 463 487 512 536 567 592 616 639 663 686 711 734 758 783 807 831]",0.2926889,2541.016627017432,2446.069893593118,5194.373153367895,"[14.5517544  15.06416326 17.29244431 18.04400839 18.1556376  18.24170086
 48.46307255]",0.137243284150232,0.47702286,0.34289834,0.34489173,0.57458127,0.36495826,0.41682965,0.37488177,0.48375976,0.5762126,0.40347934,0.46053386,0.3309966,0.42917642,0.5114451,0.35416725,0.62462056,0.3441225,0.45876628,0.39240655,0.49959448,0.6712609,0.32862085,0.4026505,0.2897076,0.24685208,0.2921216,0.1963762,0.3851547,0.17942037,0.2522259,0.22164114,0.30916432,0.42145804,0.16823427,0.23471434,0.12607284,14.551754396119756,15.064163258429096,17.292444305392316,18.04400839124917,18.155637596703546,18.241700863910232,48.46307254784946,16.88501,83.20896,-10.683399,31.04508,5.080384,8.642347,-2.2600367,14.501677,-2.302493,6.3801146,3.7182872,-1.2159835,-1.2034876,3.3394172,-0.52927476,1.4670699,-0.1404623,2.7597625,-4.7322216,1.8147043,-0.1565038308292737,0.0032499456211057,0.0242237960509177,0.0639295483466124,-0.003628048355744,0.0009790527107077,-0.011291589409279032,7.7887727620000025,21.40182590852194,0.2527863166666667,0.4422115825,0.42925383666666656
547,Even Though I'm Leaving,Luke Combs,1,https://www.youtube.com/watch?v=P7kqqmr2HWI,103.359375,"[  4  29  54  75  96 120 145 170 195 220 245 269 295 319 344 369 394 419
 444 469 497 525 552 576 600 625 650 676 700 725 750 775 800 825]",0.23340456,1877.0535033949911,2255.833391661858,3993.110192956061,"[21.93235816 16.73090714 20.81873015 20.68601416 20.28907682 19.59601017
 48.35428024]",0.075792352450696,0.2553524,0.33943698,0.4594391,0.3019558,0.40880537,0.26392087,0.30498883,0.28898183,0.3071713,0.5513236,0.3390753,0.37369063,0.29439765,0.41179335,0.6059132,0.42249873,0.6313722,0.37711495,0.38915676,0.47336772,0.24500284,0.58531976,0.2578499,0.39206153,0.15012248,0.25799942,0.3980651,0.2529963,0.40990797,0.20835285,0.20643173,0.25471556,0.083665624,0.36519015,0.105095156,0.2164555,21.932358161737728,16.730907140546105,20.81873015062741,20.686014157911885,20.28907681627019,19.596010171505235,48.35428024244854,-64.83508,110.9634,6.9601965,28.403872,7.59274,5.3723407,-8.797962,7.422718,-8.249874,2.9664135,-6.84934,1.6163894,-3.092448,0.9818591,-5.674892,-0.041515414,-8.427607,-0.88130504,-6.05313,-3.6401398,0.1874419333144617,-0.0088442611609625,-0.0156295189229889,-0.0226560377314895,0.0135248925643119,-0.0014451289546228,0.025398646518118323,2.786831797299999,24.058196691578157,0.24241648666666668,0.4238207158333334,0.3495118341666667
548,Fast Car,Luke Combs,1,https://www.youtube.com/watch?v=Fr7oYjnt3bM,99.38401442307692,"[ 10  36  62  89 115 142 169 195 221 247 273 299 325 352 379 405 432 458
 484 511 536 564 590 616 642 669 695 721 748 774 800 827]",0.13387536,1524.4093292077227,1892.5012630714637,3100.9311330843966,"[23.21824506 18.97717316 20.78994239 17.90788428 19.00110131 22.74839813
 47.65247396]",0.0585580635513341,0.26259324,0.19554646,0.2722058,0.46620646,0.22935902,0.21884248,0.19508389,0.39119297,0.60407436,0.26071057,0.1886577,0.15226771,0.45577896,0.363772,0.33478653,0.6314097,0.32003847,0.42910704,0.28168553,0.4096083,0.757115,0.31834638,0.38060355,0.26058596,0.2720438,0.1892736,0.19264933,0.4136026,0.17785192,0.25691056,0.13948585,0.25281188,0.49037668,0.18699616,0.23080987,0.11007477,23.218245056360807,18.977173156200337,20.789942388250694,17.90788427574779,19.001101309637352,22.748398134253872,47.65247396122052,-142.54909,131.41443,-10.321915,32.665443,11.923001,-0.13862981,-9.946076,4.570716,-7.593629,3.5353246,-9.302877,-3.1922693,-3.1524246,-2.4098544,-7.4867253,3.2947798,-5.9091706,-4.336453,-0.5836853,-4.4391727,-0.1854144886976635,0.0320517878083978,0.0399408788871874,0.1253738986779859,-0.0365899312673197,0.0023529894680774,-0.0037141441872224523,-1.1979138804999998,24.327888325953058,0.24274058500000004,0.4119031183333333,0.28639505499999995
549,Beautiful Crazy,Luke Combs,1,https://www.youtube.com/watch?v=rItv9i6c7AY,103.359375,"[ 22  46  71  97 122 147 172 198 223 248 273 299 324 349 374 399 424 448
 474 500 525 550 575 600 626 651 676 701 724 747 769 792 816]",0.13613285,1571.398461517908,1926.298942254989,2949.0995685904877,"[24.98621776 21.03055035 25.38162084 22.82423497 21.99547919 24.97345437
 49.79280853]",0.0602772440545243,0.30643418,0.23894472,0.14328705,0.21096924,0.14446455,0.16339874,0.35928735,0.19908886,0.22466223,0.18876621,0.4100812,0.60550493,0.21018168,0.30367646,0.2099077,0.30738065,0.25134948,0.25266343,0.5052719,0.18816207,0.2970365,0.19350848,0.45942193,0.67948794,0.12139421,0.21294536,0.108607285,0.20970412,0.14770313,0.15816796,0.38067722,0.086519964,0.18876256,0.09409532,0.37270162,0.5129842,24.986217764077324,21.030550345823823,25.381620835382225,22.82423497197185,21.995479189400868,24.973454373861163,49.79280853473124,-186.18802,119.674484,4.571897,24.359552,15.000687,-3.352231,-4.910874,-0.32210243,-13.952801,-2.6360476,-12.304587,-1.8810464,-5.016436,-1.1256764,-9.030295,1.2836618,-12.446732,-5.016921,-9.782856,-14.547591,-0.0544152448616734,-0.2244524198892601,0.1345228286705297,-0.1304412728646584,-0.0343034262055148,-0.011637022448547,-0.05345442626652066,-5.881196751499998,27.283480859321212,0.21618857908333336,0.32150401833333336,0.26624077166666665
550,Forever After All,Luke Combs,1,https://www.youtube.com/watch?v=TDpOcp98b5k,151.99908088235293,"[ 15  32  49  66  83  99 116 133 150 167 185 202 219 235 253 270 286 304
 321 338 355 372 389 405 422 440 457 474 491 508 525 542 559 576 593 609
 627 644 661 677 695 712 729 746 763 780 797]",0.21951436,1585.540250967717,2185.932822437616,3373.4810318028567,"[25.53720524 18.64053124 21.68109702 20.47658242 20.82956691 20.57789956
 47.62237711]",0.0488592798361368,0.40827945,0.28879154,0.37325466,0.27750003,0.35845104,0.3822127,0.31530252,0.44777432,0.29019085,0.3006179,0.18459718,0.24787667,0.46575156,0.1994236,0.40234923,0.18869816,0.33949268,0.38965863,0.21781136,0.4500518,0.20300199,0.3386791,0.1793383,0.23876029,0.36385423,0.12808539,0.2948072,0.10620287,0.23793197,0.28895107,0.14275071,0.35216123,0.114108376,0.25617862,0.0926992,0.16772015,25.53720524440633,18.640531244479597,21.681097019813883,20.476582423756817,20.829566905920995,20.57789956385477,47.62237711071816,-109.156906,122.690254,12.427676,22.527912,12.589728,6.267874,-0.18476284,2.5510316,-7.684115,3.5579596,-7.7832623,3.8487167,-6.392981,-2.41473,-10.044673,1.2768083,-9.283105,0.5104802,-3.5356991,-6.2377896,0.1538146180081647,0.2044252427502873,-0.0335214016148756,0.0597978592558553,-0.0152860604750009,-0.0033171110586079,0.06098552447763716,1.2765208280000002,25.05217993042151,0.21212091800000002,0.301084725,0.3229040716666667
